TRANSACTION_DATE,DAY_OF_MONTH,DAY_NAME,MONTH_NAME,MONTH_ID,NUMBER_OF_SALES,NUMBER_OF_UNIQUE_PRODUCTS,NUMBER_OF_SHOPS,TIME_BUCKET,DAY_CLASSIFICATION,SUM(TRANSACTION_QTY*UNIT_PRICE),STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,10,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,14,Lower Manhattan,Branded,I Need My Bean! Latte cup,Housewares
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Afternoon,Weekday,30,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.25,Astoria,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,15,Astoria,Coffee,Espresso shot,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,33.75,Lower Manhattan,Coffee,Latte,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,2.4,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,12,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,4.8,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,10.5,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,6,1,1,Afternoon,Weekday,24,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Astoria,Bakery,Chocolate Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,15,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,9.75,Astoria,Bakery,Cranberry Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,15,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,8.95,Lower Manhattan,Loose Tea,Traditional Blend Chai,Chai tea
6/25/2023,25,Sun,Jun,23Y06,7,1,1,Afternoon,Weekday,36,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6,Astoria,Tea,Earl Grey Lg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,26.25,Astoria,Coffee,Cappuccino,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,24,Astoria,Tea,Peppermint Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3,Lower Manhattan,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,4.25,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,2.4,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Afternoon,Weekday,28,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.5,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6.5,Astoria,Bakery,Hazelnut Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,19,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,18,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Afternoon,Weekday,26.25,Astoria,Coffee,Latte,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,12.5,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,18.75,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.75,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,12.5,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Afternoon,Weekday,17.5,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,5,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,5,Astoria,Tea,Earl Grey Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,22,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,17,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,9,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,15.3,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,9.75,Hell's Kitchen,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,8.5,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,2.5,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,16,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,12,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,21,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,15,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,12,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,11.25,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,7.5,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.75,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,4,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,7,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,21,Hell's Kitchen,Coffee beans,Ethiopia,Gourmet Beans
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.35,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,10,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6/23/2023,23,Fri,Jun,23Y06,1,1,1,Morning,Weekday,8.95,Lower Manhattan,Loose Tea,Traditional Blend Chai,Chai tea
6/23/2023,23,Fri,Jun,23Y06,1,1,1,Afternoon,Weekday,3.75,Astoria,Bakery,Almond Croissant,Pastry
6/24/2023,24,Sat,Jun,23Y06,1,1,1,Evening,Weekday,2.65,Hell's Kitchen,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,15.3,Lower Manhattan,Coffee,Ouro Brasileiro shot,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,7.95,Lower Manhattan,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.25,Lower Manhattan,Bakery,Cranberry Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,17.5,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,15,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,8.95,Hell's Kitchen,Loose Tea,Lemon Grass,Herbal tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,10,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Afternoon,Weekday,21.7,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7,Astoria,Bakery,Ginger Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,24.5,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,10.5,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6.2,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,4.5,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,9.25,Hell's Kitchen,Loose Tea,Serenity Green Tea,Green tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,15,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,5,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Afternoon,Weekday,17.5,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,6,Astoria,Tea,English Breakfast Lg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,10,Lower Manhattan,Coffee beans,Guatemalan Sustainably Grown,Green beans
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,10,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,9,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,5,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,2,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Afternoon,Weekday,7.5,Lower Manhattan,Bakery,Almond Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,18,Lower Manhattan,Coffee beans,Our Old Time Diner Blend,House blend Beans
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,2.5,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,9.3,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,0.8,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,7.35,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,9,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.5,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,8.5,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,3.5,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,7.5,Lower Manhattan,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,7.5,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.75,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,10,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,9,Astoria,Tea,Peppermint Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6.5,Astoria,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,4.5,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
6/25/2023,25,Sun,Jun,23Y06,6,1,1,Evening,Weekday,27,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Evening,Weekday,28,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Evening,Weekday,15,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,11.25,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.1,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,10,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3,Lower Manhattan,Bakery,Oatmeal Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,19,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,12.4,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6.5,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
6/25/2023,25,Sun,Jun,23Y06,5,1,1,Evening,Weekday,28,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,22.5,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,1.6,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6.6,Astoria,Coffee,Ethiopia Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,12.75,Astoria,Coffee,Cappuccino Lg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.25,Astoria,Bakery,Cranberry Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,15,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,8,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,14,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,8,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,0.8,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,12.5,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,15,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,7.5,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,7.5,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,19,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,9.8,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,6,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,4,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,12,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
6/23/2023,23,Fri,Jun,23Y06,1,1,1,Afternoon,Weekday,3.75,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
6/23/2023,23,Fri,Jun,23Y06,1,1,1,Evening,Weekday,3.75,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
6/24/2023,24,Sat,Jun,23Y06,6,1,1,Morning,Weekday,32,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Morning,Weekday,18.75,Hell's Kitchen,Coffee,Latte,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Afternoon,Weekday,22.5,Hell's Kitchen,Coffee beans,Organic Decaf Blend,Organic Beans
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,5,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,15,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.1,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,8.5,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,8.5,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,18,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,7.65,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,9,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.75,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.5,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,7.5,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.5,Lower Manhattan,Bakery,Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,9,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,12.5,Astoria,Tea,Peppermint Rg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,15,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,7.5,Hell's Kitchen,Coffee,Latte,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,1.6,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,11.25,Astoria,Coffee,Latte,Barista Espresso
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,12,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,9,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,10.5,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3.5,Astoria,Bakery,Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,9.75,Hell's Kitchen,Bakery,Ginger Scone,Scone
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,8.95,Hell's Kitchen,Loose Tea,English Breakfast,Black tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,7.5,Astoria,Bakery,Almond Croissant,Pastry
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,5,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,7,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,3,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,4,1,1,Evening,Weekday,24.8,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,8.8,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,6,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,13.5,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,2.5,Astoria,Tea,English Breakfast Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,5,Astoria,Tea,Earl Grey Rg,Brewed Black tea
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,2.5,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,1,1,1,Evening,Weekday,2,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
6/25/2023,25,Sun,Jun,23Y06,3,1,1,Evening,Weekday,15,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
6/25/2023,25,Sun,Jun,23Y06,2,1,1,Evening,Weekday,10.2,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
